animal_name,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13
turtle,1.7805874774400579,-0.9487665060602605,-1.7388684182098497,-0.9206008944436261,-1.8473575896682086,-1.2308304356675182,-1.1429600424054596,0.2885135105610745,-1.0095092339471616,0.7394365060732712,0.3429076542114692,0.14691780281264571,-0.016695801477687545
chameleon,0.8886314507407769,-2.469355609252013,-2.1126184635533174,-0.5504440631244457,-1.6055050821591683,0.2996075171216674,0.6299803528868418,-0.19465134099824277,0.3465928875666802,-0.28191199067785094,-0.19824850506058692,0.2253716592864406,-0.12314215904296763
iguana,1.7500694572661522,-3.00369023691264,-0.2938314862372259,-1.186002292530108,-1.3724993309388724,-0.039930463861728376,-1.2538236214455731,-0.43552297507904153,0.5189811449701159,-0.6321700141383038,0.30901700101001106,0.11431775643912763,0.16537999378357385
lizard,0.7554528707691028,-2.3324678939423933,0.254766963906658,-0.23670864442415832,1.091246950301096,1.1274943830678141,0.2541809424802671,-0.38183059121192403,0.3890001671718076,0.3647683706357016,-0.45376801286037644,0.37321392174487794,0.18003313029769277
gecko,0.8886314507407769,-2.469355609252013,-2.1126184635533174,-0.5504440631244457,-1.6055050821591683,0.2996075171216674,0.6299803528868418,-0.19465134099824277,0.3465928875666802,-0.28191199067785094,-0.19824850506058692,0.2253716592864406,-0.12314215904296763
python,1.8542575493544753,-2.0364526315835416,3.063586785918345,0.22307049747731367,-0.8525989166898511,0.4992700492264894,0.8176411830026622,0.8538128301647977,-0.2835088911355216,0.06680947666298011,0.1573536286481818,0.0717686764083015,-0.02072408556949932
boa,1.946597463275028,-1.7630343583719619,1.129927016073775,-0.3189255760136598,0.5167877110340477,1.257756685156269,-0.7539096702163511,1.025944905851368,0.44234393694739466,-0.28275996150014376,0.10682843137177724,0.024343064733636184,0.08748189024381006
adder,1.8542575493544753,-2.0364526315835416,3.063586785918345,0.22307049747731367,-0.8525989166898511,0.4992700492264894,0.8176411830026622,0.8538128301647977,-0.2835088911355216,0.06680947666298011,0.1573536286481818,0.0717686764083015,-0.02072408556949932
crocodile,2.0228931809338424,-1.7095043275002315,0.6311990489859316,0.12285759093045469,1.252002411903793,-0.6123574254630868,-1.102654942942146,0.1153257220201938,-0.30718794258653087,0.24337156434855992,-0.23666795400980808,-0.1302933243083984,-0.12495632491061912
alligator,2.0228931809338424,-1.7095043275002315,0.6311990489859316,0.12285759093045469,1.252002411903793,-0.6123574254630868,-1.102654942942146,0.1153257220201938,-0.30718794258653087,0.24337156434855992,-0.23666795400980808,-0.1302933243083984,-0.12495632491061912
gharial,2.0228931809338424,-1.7095043275002315,0.6311990489859316,0.12285759093045469,1.252002411903793,-0.6123574254630868,-1.102654942942146,0.1153257220201938,-0.30718794258653087,0.24337156434855992,-0.23666795400980808,-0.1302933243083984,-0.12495632491061912
skink,0.5926714253780377,-1.6447911220251066,-0.9071391874734737,0.06183082825032367,0.5989954806563103,1.0781903279518734,1.0523965241114503,0.4327268357307713,-0.4889323092489761,-0.1746245214849244,-0.7806333417483735,0.10080841781185086,0.06033920699149311
anchovy,2.322129038639095,2.411601869566126,-0.7272592698348368,-0.48636235075224815,0.3567396955237726,0.47323965794601885,1.3347512380162956,-0.7488236772436915,0.3691572694528646,0.7951540443358757,-0.06380106045265387,0.3087312644049505,-0.10728922524952872
flounder,3.020785599773405,2.5649440138227857,-0.07037844389887715,-0.8233811074834285,0.09749397709928283,0.08439762184668242,0.24916284531506375,-0.17513788438179476,-0.33638694956448323,-0.09449687124520299,0.116599116729947,-0.07472814237538954,0.061539004270813075
halibut,3.020785599773405,2.5649440138227857,-0.07037844389887715,-0.8233811074834285,0.09749397709928283,0.08439762184668242,0.24916284531506375,-0.17513788438179476,-0.33638694956448323,-0.09449687124520299,0.116599116729947,-0.07472814237538954,0.061539004270813075
mackerel,3.020785599773405,2.5649440138227857,-0.07037844389887715,-0.8233811074834285,0.09749397709928283,0.08439762184668242,0.24916284531506375,-0.17513788438179476,-0.33638694956448323,-0.09449687124520299,0.116599116729947,-0.07472814237538954,0.061539004270813075
barracuda,3.559051328629929,0.9796417051559084,1.0942097472170604,-0.3921975134841171,0.9923534158558054,-0.0757121787790922,-0.13294822644623092,-0.9757038496516898,1.201459538611804,-0.6978492821628407,0.11940834519645632,-0.22737602802184387,-0.23020288519657928
marlin,3.020785599773405,2.5649440138227857,-0.07037844389887715,-0.8233811074834285,0.09749397709928283,0.08439762184668242,0.24916284531506375,-0.17513788438179476,-0.33638694956448323,-0.09449687124520299,0.116599116729947,-0.07472814237538954,0.061539004270813075
trout,3.020785599773405,2.5649440138227857,-0.07037844389887715,-0.8233811074834285,0.09749397709928283,0.08439762184668242,0.24916284531506375,-0.17513788438179476,-0.33638694956448323,-0.09449687124520299,0.116599116729947,-0.07472814237538954,0.061539004270813075
salamander,0.9672912061972953,-1.5961658470415854,-2.317628524464262,0.5342993837441001,-1.3440273766302502,-1.1614032678277566,0.22975597523514782,-0.4538360088365847,0.7496811517528553,0.39844954255849807,-0.011637544086357561,-0.6744688330194402,0.09159216067628853
siren,0.9175751965203635,-0.5635556641577931,-1.0030096352688396,1.2739751876897087,0.7028664257639492,-0.12326828790365485,0.6909210364620629,0.5905870199931271,0.29359994933366634,0.6267983034740413,-0.4039242472493678,-0.7817377996094808,0.144383791923637
tree frog,-0.12875783496275467,-0.45547502907857296,-1.0505697436325097,1.7186933168928409,0.9744718748211755,-0.6427941954323333,0.4393066258660068,0.13949326757799704,-0.08167705133595943,-0.2267249789221105,0.43203775591248045,0.27370885440162107,0.02242666008803819
dart frog,-0.12875783496275467,-0.45547502907857296,-1.0505697436325097,1.7186933168928409,0.9744718748211755,-0.6427941954323333,0.4393066258660068,0.13949326757799704,-0.08167705133595943,-0.2267249789221105,0.43203775591248045,0.27370885440162107,0.02242666008803819
firebelly,-0.12875783496275467,-0.45547502907857296,-1.0505697436325097,1.7186933168928409,0.9744718748211755,-0.6427941954323333,0.4393066258660068,0.13949326757799704,-0.08167705133595943,-0.2267249789221105,0.43203775591248045,0.27370885440162107,0.02242666008803819
wart toad,-0.12875783496275467,-0.45547502907857296,-1.0505697436325097,1.7186933168928409,0.9744718748211755,-0.6427941954323333,0.4393066258660068,0.13949326757799704,-0.08167705133595943,-0.2267249789221105,0.43203775591248045,0.27370885440162107,0.02242666008803819
mosquito,-3.151728257090453,0.433418964849802,-0.3113284483029762,-1.3028827309640034,0.406228940554203,-0.47185427595924734,0.2617468622434316,0.5763731556169377,0.034950435502354986,-0.22026714519664084,-0.10191770901277757,-0.08838630960685116,-0.01864835115193199
hornet,-3.08128672561994,-0.5276760802790643,2.7842374729217254,-1.059426130147512,-0.4709062175249101,-1.1810368567730865,1.035082133831262,-0.4103163470123283,0.18703008384022263,0.6686951850871091,0.275472817151624,0.23144480600084105,-0.007160403659041594
cricket,-2.3755005685392243,0.35130579260144773,-0.5315864689342095,0.281601212816911,-0.11939804116672226,0.7973046820101893,-0.37284712659336716,-0.490571818771573,-0.8082236217242098,-0.06224462072748208,-0.08540467885132623,-0.022117513173620974,-0.033463542890558876
beetle,-2.3755005685392243,0.35130579260144773,-0.5315864689342095,0.281601212816911,-0.11939804116672226,0.7973046820101893,-0.37284712659336716,-0.490571818771573,-0.8082236217242098,-0.06224462072748208,-0.08540467885132623,-0.022117513173620974,-0.033463542890558876
butterfly,-3.151728257090453,0.433418964849802,-0.3113284483029762,-1.3028827309640034,0.406228940554203,-0.47185427595924734,0.2617468622434316,0.5763731556169377,0.034950435502354986,-0.22026714519664084,-0.10191770901277757,-0.08838630960685116,-0.01864835115193199
